"Date","Price","Open","High","Low","Change %"
"02/27/2022","1.8888","1.8950","1.8950","1.8888","0.52%"
"02/26/2022","1.8790","1.8790","1.8790","1.8790","-1.51%"
"02/25/2022","1.9079","1.8939","1.9440","1.8620","1.97%"
"02/24/2022","1.8710","1.9010","1.9120","1.7534","-0.95%"
"02/23/2022","1.8890","1.8690","1.9280","1.8583","1.45%"
"02/22/2022","1.8620","1.8200","1.8920","1.7465","3.33%"
"02/21/2022","1.8020","1.8200","1.8210","1.8200","0.00%"
"02/20/2022","1.8020","1.8020","1.8020","1.8020","0.00%"
"02/19/2022","1.8020","1.8020","1.8020","1.8020","-0.39%"
"02/18/2022","1.8090","1.8240","1.8740","1.7740","-0.39%"
"02/17/2022","1.8160","1.8752","1.8970","1.8066","-3.20%"
"02/16/2022","1.8760","1.9190","1.9480","1.8350","-1.68%"
"02/15/2022","1.9080","1.9163","1.9630","1.8850","1.81%"
"02/14/2022","1.8740","1.8750","1.9730","1.8290","0.77%"
"02/13/2022","1.8597","1.8740","1.8750","1.8502","-2.67%"
"02/11/2022","1.9108","1.9426","1.9860","1.8110","0.00%"
"02/10/2022","1.9108","1.7505","1.9890","1.7070","10.20%"
"02/09/2022","1.7340","1.7358","1.7559","1.6780","1.52%"
"02/08/2022","1.7080","1.6670","1.7407","1.6490","3.08%"
"02/07/2022","1.6570","1.6896","1.7113","1.6450","-2.51%"
"02/06/2022","1.6996","1.6780","1.7037","1.6780","1.65%"
"02/05/2022","1.6720","1.6720","1.6720","1.6720","-0.54%"
"02/04/2022","1.6810","1.5824","1.7081","1.5460","9.01%"
"02/03/2022","1.5420","1.4950","1.5899","1.4730","3.42%"
"02/02/2022","1.4910","1.5281","1.5379","1.4750","-1.19%"
"02/01/2022","1.5090","1.5120","1.5635","1.4640","0.60%"
"01/31/2022","1.5000","1.5215","1.5666","1.4900","-1.41%"
"01/30/2022","1.5215","1.5070","1.5215","1.5070","0.63%"
"01/28/2022","1.5120","1.5350","1.6086","1.4990","-1.50%"
"01/27/2022","1.5350","1.5240","1.5900","1.5040","3.72%"
"01/26/2022","1.4800","1.3830","1.5586","1.3770","7.09%"
"01/25/2022","1.3820","1.4070","1.4377","1.3340","1.10%"
"01/24/2022","1.3670","1.4320","1.4742","1.3400","-5.98%"
"01/23/2022","1.4540","1.4300","1.4567","1.4300","2.32%"
"01/22/2022","1.4210","1.4210","1.4210","1.4210","1.36%"
"01/21/2022","1.4020","1.4450","1.4700","1.3940","-4.63%"
"01/20/2022","1.4700","1.5107","1.5228","1.4370","1.10%"
"01/19/2022","1.4540","1.4990","1.5419","1.4400","2.39%"
"01/18/2022","1.4200","1.4210","1.5130","1.4090","0.00%"
"01/17/2022","1.4200","1.4180","1.4200","1.4180","0.14%"
"01/16/2022","1.4180","1.4190","1.4190","1.4180","0.50%"
"01/14/2022","1.4110","1.3367","1.4220","1.3240","5.38%"
"01/13/2022","1.3390","1.3640","1.3880","1.3080","0.30%"
"01/12/2022","1.3350","1.3408","1.4070","1.3210","-1.22%"
"01/11/2022","1.3515","1.3600","1.4290","1.3370","-1.85%"
"01/10/2022","1.3770","1.3187","1.3990","1.3187","4.42%"
"01/09/2022","1.3187","1.3187","1.3187","1.3187","-1.96%"
"01/07/2022","1.3450","1.2960","1.3780","1.2870","2.19%"
"01/06/2022","1.3162","1.2720","1.3330","1.2415","3.64%"
"01/05/2022","1.2700","1.1710","1.2810","1.1710","5.60%"
"01/04/2022","1.2027","1.1940","1.2337","1.1680","0.22%"
"01/03/2022","1.2000","1.1450","1.2310","1.1340","5.63%"
"01/02/2022","1.1360","1.1360","1.1360","1.1360","-1.05%"
"01/01/2022","1.1480","1.1480","1.1480","1.1480","0.17%"
"12/31/2021","1.1461","1.1370","1.1530","1.1200","0.00%"
"12/30/2021","1.1461","1.1640","1.1770","1.1300","-1.37%"
"12/29/2021","1.1620","1.1410","1.1797","1.1230","2.29%"
"12/28/2021","1.1360","1.1570","1.1730","1.1310","-1.39%"
"12/27/2021","1.1520","1.1530","1.1797","1.1288","0.39%"
"12/26/2021","1.1475","1.1490","1.1556","1.1288","0.31%"
"12/24/2021","1.1440","1.1360","1.1490","1.1310","0.00%"
"12/23/2021","1.1440","1.1277","1.1569","1.1100","1.15%"
"12/22/2021","1.1310","1.1120","1.1510","1.0933","1.23%"
"12/21/2021","1.1173","1.0750","1.1420","1.0450","6.10%"
"12/20/2021","1.0531","1.0630","1.0910","1.0000","1.15%"
"12/19/2021","1.0411","1.0610","1.0664","1.0411","-4.13%"
"12/17/2021","1.0860","1.0580","1.1050","1.0180","1.88%"
"12/16/2021","1.0660","1.1250","1.1510","1.0332","-6.57%"
"12/15/2021","1.1410","1.1212","1.1760","1.0903","1.65%"
"12/14/2021","1.1225","1.0820","1.1344","1.0750","1.80%"
"12/13/2021","1.1026","1.1430","1.1641","1.0720","-4.20%"
"12/12/2021","1.1509","1.1420","1.1522","1.1389","1.94%"
"12/11/2021","1.1290","1.1290","1.1290","1.1290","0.89%"
"12/10/2021","1.1190","1.1630","1.2079","1.0920","-2.53%"
"12/09/2021","1.1480","1.1650","1.1800","1.1110","-0.69%"
"12/08/2021","1.1560","1.1550","1.2630","1.1240","-0.54%"
"12/07/2021","1.1623","1.1030","1.1710","1.0980","8.93%"
"12/06/2021","1.0670","1.0660","1.1260","1.0510","-0.65%"
"12/05/2021","1.0740","1.0670","1.0780","1.0550","-1.83%"
"12/03/2021","1.0940","1.0910","1.1490","1.0280","0.00%"
"12/02/2021","1.0940","1.0370","1.1200","1.0156","5.49%"
"12/01/2021","1.0371","1.0640","1.1380","1.0170","1.38%"
"11/30/2021","1.0230","0.9860","1.0830","0.9250","0.00%"
"11/29/2021","1.0230","1.0450","1.0830","1.0020","0.79%"
"11/28/2021","1.0150","1.0150","1.0150","1.0150","0.20%"
"11/27/2021","1.0130","1.0130","1.0130","1.0130","-14.15%"
"11/26/2021","1.1800","1.1820","1.1820","0.9630","0.00%"
"11/25/2021","1.1800","1.1679","1.1830","1.1550","0.43%"
"11/24/2021","1.1750","1.1340","1.1940","1.0990","4.17%"
"11/23/2021","1.1280","1.1460","1.1830","1.1134","7.53%"
"11/22/2021","1.0490","1.0500","1.1510","1.0410","-1.43%"
"11/21/2021","1.0642","1.0490","1.0655","1.0428","3.02%"
"11/20/2021","1.0330","1.0330","1.0330","1.0330","1.08%"
"11/19/2021","1.0220","1.0150","1.0560","0.9510","0.00%"
"11/18/2021","1.0220","1.0140","1.0530","1.0040","-1.06%"
"11/17/2021","1.0330","1.0542","1.0740","1.0140","-2.64%"
"11/16/2021","1.0610","1.0380","1.0840","1.0029","3.51%"
"11/15/2021","1.0250","1.0260","1.0620","1.0031","2.05%"
"11/14/2021","1.0044","1.0250","1.0270","1.0031","-2.96%"
"11/12/2021","1.0350","1.0200","1.0670","0.9871","3.50%"
"11/11/2021","1.0000","0.9991","1.0190","0.9850","1.84%"
"11/10/2021","0.9819","0.8749","1.0220","0.8749","14.44%"
"11/09/2021","0.8580","0.8930","0.9470","0.8530","-0.46%"
"11/08/2021","0.8620","0.8573","0.9214","0.8390","0.38%"
"11/07/2021","0.8587","0.8620","0.8620","0.8573","-1.53%"
"11/05/2021","0.8720","0.8860","0.9370","0.8170","0.00%"
"11/04/2021","0.8720","0.9470","0.9670","0.8486","-8.69%"
"11/03/2021","0.9550","0.8990","0.9960","0.8940","4.76%"
"11/02/2021","0.9116","0.9660","0.9770","0.8920","-3.53%"
"11/01/2021","0.9450","0.9470","0.9980","0.9386","-2.54%"
"10/31/2021","0.9696","0.9450","0.9696","0.9386","5.39%"
"10/29/2021","0.9200","0.9120","1.0110","0.8892","0.00%"
"10/28/2021","0.9200","0.9200","0.9900","0.8730","2.00%"
"10/27/2021","0.9020","0.8970","0.9760","0.8790","0.00%"
"10/26/2021","0.9020","0.8990","0.9360","0.8780","-1.64%"
"10/25/2021","0.9170","0.9180","0.9340","0.8720","-0.01%"
"10/24/2021","0.9171","0.9170","0.9210","0.8990","0.45%"
"10/23/2021","0.9130","0.9130","0.9130","0.9130","1.78%"
"10/22/2021","0.8970","0.9160","0.9573","0.8970","0.00%"
"10/21/2021","0.8970","0.8440","0.9367","0.8360","7.53%"
"10/20/2021","0.8342","0.8510","0.8870","0.8070","-2.89%"
"10/19/2021","0.8590","0.8730","0.8790","0.8170","2.87%"
"10/18/2021","0.8350","0.8540","0.9080","0.8250","0.00%"
"10/17/2021","0.8350","0.8350","0.8350","0.8350","1.83%"
"10/16/2021","0.8200","0.8200","0.8200","0.8200","9.19%"
"10/15/2021","0.7510","0.7650","0.8400","0.7540","0.00%"
"10/14/2021","0.7510","0.7710","0.7989","0.7273","-2.23%"
"10/13/2021","0.7681","0.7530","0.8140","0.7139","6.83%"
"10/12/2021","0.7190","0.7210","0.7670","0.7061","0.00%"
"10/11/2021","0.7190","0.7130","0.7130","0.7130","0.00%"
"10/10/2021","0.7190","0.7190","0.7190","0.7190","0.84%"
"10/09/2021","0.7130","0.7130","0.7130","0.7130","5.96%"
"10/08/2021","0.6729","0.6780","0.7220","0.6520","0.00%"
"10/07/2021","0.6729","0.6430","0.6930","0.6410","3.99%"
"10/06/2021","0.6471","0.6370","0.6740","0.6268","1.59%"
"10/05/2021","0.6370","0.6160","0.6500","0.6110","3.07%"
"10/04/2021","0.6180","0.6050","0.6410","0.5990","1.85%"
"10/03/2021","0.6068","0.6180","0.6190","0.6040","-5.78%"
"10/01/2021","0.6440","0.6310","0.6500","0.6020","0.00%"
"09/30/2021","0.6440","0.6400","0.6760","0.6180","-0.16%"
"09/29/2021","0.6450","0.6610","0.6770","0.6270","-1.98%"
"09/28/2021","0.6580","0.6580","0.6960","0.6400","-0.60%"
"09/27/2021","0.6620","0.6450","0.6850","0.6320","1.85%"
"09/26/2021","0.6500","0.6620","0.6620","0.6420","4.00%"
"09/24/2021","0.6250","0.6390","0.6660","0.6150","0.00%"
"09/23/2021","0.6250","0.5874","0.6580","0.5860","5.93%"
"09/22/2021","0.5900","0.5520","0.6170","0.5490","5.55%"
"09/21/2021","0.5590","0.5540","0.5840","0.5330","-4.61%"
"09/20/2021","0.5860","0.5700","0.5840","0.5360","5.21%"
"09/19/2021","0.5570","0.5860","0.5860","0.5570","-0.89%"
"09/17/2021","0.5620","0.5750","0.5960","0.5460","0.00%"
"09/16/2021","0.5620","0.5280","0.5770","0.5200","4.69%"
"09/15/2021","0.5368","0.5350","0.5550","0.5070","2.84%"
"09/14/2021","0.5220","0.5310","0.5620","0.5020","-4.40%"
"09/13/2021","0.5460","0.5360","0.5590","0.5100","1.49%"
"09/12/2021","0.5380","0.5460","0.5510","0.5332","0.94%"
"09/11/2021","0.5330","0.5330","0.5330","0.5330","1.91%"
"09/10/2021","0.5230","0.5245","0.5540","0.5150","0.00%"
"09/09/2021","0.5230","0.5250","0.5450","0.4990","0.58%"
"09/08/2021","0.5200","0.5310","0.5510","0.5070","0.78%"
"09/07/2021","0.5160","0.5020","0.5370","0.4983","0.00%"
"09/06/2021","0.5160","0.5150","0.5150","0.5150","0.00%"
"09/05/2021","0.5160","0.5160","0.5160","0.5160","3.41%"
"09/03/2021","0.4990","0.5020","0.5275","0.4730","0.00%"
"09/02/2021","0.4990","0.5110","0.5260","0.4940","-2.54%"
"09/01/2021","0.5120","0.5020","0.5310","0.4860","3.23%"
"08/31/2021","0.4960","0.5040","0.5220","0.4830","-5.88%"
"08/30/2021","0.5270","0.5260","0.5330","0.4930","0.76%"
"08/29/2021","0.5230","0.5270","0.5270","0.5150","1.16%"
"08/27/2021","0.5170","0.5680","0.5740","0.5040","-8.01%"
"08/26/2021","0.5620","0.5420","0.5740","0.5340","2.74%"
"08/25/2021","0.5470","0.5390","0.5610","0.5180","3.40%"
"08/24/2021","0.5290","0.5280","0.5480","0.5080","-1.31%"
"08/23/2021","0.5360","0.5370","0.5510","0.5030","1.90%"
"08/22/2021","0.5260","0.5360","0.5410","0.5030","1.54%"
"08/20/2021","0.5180","0.5300","0.5390","0.4970","0.00%"
"08/19/2021","0.5180","0.5310","0.5340","0.4890","0.97%"
"08/18/2021","0.5130","0.5170","0.5570","0.4920","1.18%"
"08/17/2021","0.5070","0.5020","0.5220","0.4690","-2.50%"
"08/16/2021","0.5200","0.5340","0.5340","0.4630","2.26%"
"08/15/2021","0.5085","0.5200","0.5340","0.5025","-5.22%"
"08/13/2021","0.5365","0.5470","0.5480","0.4940","0.00%"
"08/12/2021","0.5365","0.5370","0.5520","0.5130","3.57%"
"08/11/2021","0.5180","0.5610","0.5810","0.4970","-4.95%"
"08/10/2021","0.5450","0.5230","0.5670","0.5080","3.81%"
"08/09/2021","0.5250","0.5163","0.5420","0.4893","1.69%"
"08/08/2021","0.5163","0.5250","0.5250","0.5163","8.01%"
"08/06/2021","0.4780","0.4870","0.5320","0.4650","0.00%"
"08/05/2021","0.4780","0.4550","0.4920","0.4320","10.65%"
"08/04/2021","0.4320","0.4240","0.4690","0.3770","6.40%"
"08/03/2021","0.4060","0.4350","0.4440","0.3900","-9.78%"
"08/02/2021","0.4500","0.4510","0.4570","0.3920","-0.22%"
"08/01/2021","0.4510","0.4500","0.4560","0.4452","-3.01%"
"07/30/2021","0.4650","0.4830","0.4840","0.4320","0.00%"
"07/29/2021","0.4650","0.4600","0.4960","0.4520","-3.02%"
"07/28/2021","0.4795","0.4640","0.5070","0.4380","6.79%"
"07/27/2021","0.4490","0.4680","0.4830","0.4360","-4.67%"
"07/26/2021","0.4710","0.4720","0.4810","0.4260","1.95%"
"07/25/2021","0.4620","0.4710","0.4770","0.4570","-0.65%"
"07/24/2021","0.4650","0.4650","0.4650","0.4650","2.88%"
"07/23/2021","0.4520","0.4570","0.4840","0.4440","0.00%"
"07/22/2021","0.4520","0.4840","0.4980","0.4440","-4.03%"
"07/21/2021","0.4710","0.4390","0.4860","0.4240","10.56%"
"07/20/2021","0.4260","0.4670","0.4720","0.4020","-17.92%"
"07/19/2021","0.5190","0.5230","0.5330","0.4110","1.76%"
"07/18/2021","0.5100","0.5190","0.5330","0.4980","1.59%"
"07/16/2021","0.5020","0.5300","0.5580","0.4970","0.00%"
"07/15/2021","0.5020","0.5180","0.5420","0.4920","-3.65%"
"07/14/2021","0.5210","0.5490","0.5660","0.5000","-6.96%"
"07/13/2021","0.5600","0.5130","0.5680","0.4840","9.59%"
"07/12/2021","0.5110","0.5000","0.5260","0.4760","1.59%"
"07/11/2021","0.5030","0.5110","0.5120","0.4950","5.34%"
"07/09/2021","0.4775","0.4650","0.5170","0.4550","0.00%"
"07/08/2021","0.4775","0.5162","0.5216","0.4460","-7.37%"
"07/07/2021","0.5155","0.5161","0.5377","0.4790","1.48%"
"07/06/2021","0.5080","0.5560","0.5669","0.4790","-8.63%"
"07/05/2021","0.5560","0.5587","0.5587","0.5587","1.28%"
"07/04/2021","0.5490","0.5490","0.5490","0.5490","-7.54%"
"07/02/2021","0.5938","0.5680","0.6051","0.5320","0.00%"
"07/01/2021","0.5938","0.5650","0.5981","0.5400","5.49%"
"06/30/2021","0.5629","0.5580","0.5719","0.5290","-0.99%"
"06/29/2021","0.5685","0.5688","0.5797","0.5340","0.62%"
"06/28/2021","0.5650","0.5510","0.5771","0.5340","1.62%"
"06/27/2021","0.5560","0.5650","0.5771","0.5510","0.00%"
"06/26/2021","0.5560","0.5560","0.5560","0.5560","-2.03%"
"06/25/2021","0.5675","0.5674","0.5822","0.5320","0.00%"
"06/24/2021","0.5675","0.5553","0.5715","0.5210","2.03%"
"06/23/2021","0.5562","0.5160","0.5620","0.4980","5.04%"
"06/22/2021","0.5295","0.5390","0.5562","0.4950","-0.09%"
"06/21/2021","0.5300","0.5160","0.5777","0.5090","-1.45%"
"06/20/2021","0.5378","0.5300","0.5580","0.5160","-0.44%"
"06/19/2021","0.5402","0.5402","0.5402","0.5402","3.47%"
"06/18/2021","0.5221","0.5210","0.5910","0.4710","0.00%"
"06/17/2021","0.5221","0.4900","0.5329","0.4750","5.28%"
"06/16/2021","0.4959","0.4220","0.5220","0.4060","13.95%"
"06/15/2021","0.4352","0.4259","0.4356","0.3980","7.11%"
"06/14/2021","0.4063","0.4067","0.4325","0.3770","-0.64%"
"06/13/2021","0.4089","0.3980","0.4102","0.3770","3.91%"
"06/11/2021","0.3935","0.3851","0.4106","0.3540","0.00%"
"06/10/2021","0.3935","0.3920","0.4236","0.3590","-0.96%"
"06/09/2021","0.3973","0.4121","0.4346","0.3540","-2.53%"
"06/08/2021","0.4076","0.4160","0.4228","0.3800","-1.55%"
"06/07/2021","0.4140","0.4200","0.4278","0.3910","3.24%"
"06/06/2021","0.4010","0.4140","0.4200","0.3980","2.04%"
"06/05/2021","0.3930","0.3930","0.3930","0.3930","-11.82%"
"06/04/2021","0.4457","0.4434","0.4496","0.3870","0.00%"
"06/03/2021","0.4457","0.4200","0.4468","0.3980","5.99%"
"06/02/2021","0.4205","0.4268","0.4322","0.3890","2.56%"
"06/01/2021","0.4100","0.4020","0.4372","0.3950","0.00%"
"05/31/2021","0.4100","0.4188","0.4188","0.4188","-2.10%"
"05/30/2021","0.4188","0.4100","0.4188","0.4090","-1.25%"
"05/29/2021","0.4241","0.4241","0.4241","0.4241","3.95%"
"05/28/2021","0.4080","0.4140","0.4383","0.3920","0.00%"
"05/27/2021","0.4080","0.4100","0.4341","0.3820","-0.46%"
"05/26/2021","0.4099","0.4081","0.4220","0.3800","-1.04%"
"05/25/2021","0.4142","0.4291","0.4346","0.3820","-5.86%"
"05/24/2021","0.4400","0.4370","0.4487","0.4030","2.56%"
"05/23/2021","0.4290","0.4400","0.4410","0.4270","-1.15%"
"05/22/2021","0.4340","0.4340","0.4340","0.4340","3.09%"
"05/21/2021","0.4210","0.4330","0.4535","0.4130","0.00%"
"05/20/2021","0.4210","0.4570","0.4613","0.4160","-9.23%"
"05/19/2021","0.4638","0.4310","0.4690","0.3980","10.56%"
"05/18/2021","0.4195","0.4390","0.4478","0.4160","-4.44%"
"05/17/2021","0.4390","0.4400","0.4520","0.4080","1.86%"
"05/16/2021","0.4310","0.4390","0.4400","0.4260","1.89%"
"05/15/2021","0.4230","0.4230","0.4230","0.4230","-6.40%"
"05/14/2021","0.4519","0.4454","0.4537","0.4080","0.00%"
"05/13/2021","0.4519","0.4500","0.4663","0.4130","-3.44%"
"05/12/2021","0.4680","0.4288","0.4812","0.3980","8.61%"
"05/11/2021","0.4309","0.4020","0.4330","0.3840","4.59%"
"05/10/2021","0.4120","0.4040","0.4259","0.3885","3.26%"
"05/09/2021","0.3990","0.4120","0.4259","0.3990","-10.96%"
"05/07/2021","0.4481","0.4496","0.4551","0.3780","0.00%"
"05/06/2021","0.4481","0.4308","0.4574","0.4180","3.49%"
"05/05/2021","0.4330","0.4378","0.4672","0.4268","-5.42%"
"05/04/2021","0.4578","0.4455","0.4725","0.4245","-1.76%"
"05/03/2021","0.4660","0.4710","0.4856","0.4390","2.15%"
"05/02/2021","0.4562","0.4660","0.4710","0.4562","-0.39%"
"05/01/2021","0.4580","0.4580","0.4580","0.4580","-4.40%"
"04/30/2021","0.4791","0.4764","0.4867","0.4493","0.00%"
"04/29/2021","0.4791","0.4713","0.5030","0.4420","4.95%"
"04/28/2021","0.4565","0.4660","0.5030","0.4515","-6.15%"
"04/27/2021","0.4864","0.4669","0.4901","0.4480","3.73%"
"04/26/2021","0.4689","0.4692","0.4801","0.4450","-0.23%"
"04/25/2021","0.4700","0.4660","0.4724","0.4450","0.23%"
"04/24/2021","0.4689","0.4689","0.4689","0.4689","3.53%"
"04/23/2021","0.4529","0.4505","0.4710","0.4210","0.00%"
"04/22/2021","0.4529","0.4310","0.4647","0.4140","0.53%"
"04/21/2021","0.4505","0.4435","0.4591","0.4140","1.95%"
"04/20/2021","0.4419","0.4594","0.4673","0.4170","1.12%"
"04/19/2021","0.4370","0.4600","0.4732","0.4330","-2.02%"
"04/18/2021","0.4460","0.4370","0.4698","0.4370","1.13%"
"04/17/2021","0.4410","0.4410","0.4410","0.4410","-1.91%"
"04/16/2021","0.4496","0.4645","0.4729","0.4300","0.00%"
"04/15/2021","0.4496","0.4670","0.4805","0.4170","-6.04%"
"04/14/2021","0.4785","0.4380","0.4875","0.4380","1.96%"
"04/13/2021","0.4693","0.4958","0.5186","0.4360","-2.63%"
"04/12/2021","0.4820","0.4600","0.5062","0.4555","1.05%"
"04/11/2021","0.4770","0.4580","0.4928","0.4580","1.15%"
"04/09/2021","0.4716","0.4520","0.5049","0.4440","0.00%"
"04/08/2021","0.4716","0.4941","0.4941","0.4480","-2.14%"
"04/07/2021","0.4819","0.4967","0.5000","0.4542","-3.29%"
"04/06/2021","0.4983","0.5332","0.5360","0.4740","-6.86%"
"04/05/2021","0.5350","0.5370","0.5652","0.5010","-1.24%"
"04/04/2021","0.5417","0.5350","0.5515","0.5115","7.99%"
"04/02/2021","0.5016","0.4990","0.5539","0.4730","0.00%"
"04/01/2021","0.5016","0.5095","0.5163","0.4720","-2.20%"
"03/31/2021","0.5129","0.4832","0.5157","0.4620","5.49%"
"03/30/2021","0.4862","0.4676","0.4969","0.4410","9.75%"
"03/29/2021","0.4430","0.4280","0.4707","0.4160","3.50%"
"03/28/2021","0.4280","0.4430","0.4522","0.4260","1.18%"
"03/27/2021","0.4230","0.4230","0.4230","0.4230","-1.08%"
"03/26/2021","0.4276","0.4344","0.4496","0.4005","0.00%"
"03/25/2021","0.4276","0.4341","0.4449","0.4020","-0.93%"
"03/24/2021","0.4316","0.4315","0.4417","0.4020","-1.17%"
"03/23/2021","0.4367","0.4460","0.4499","0.4080","-3.13%"
"03/22/2021","0.4508","0.4505","0.4690","0.4065","0.87%"
"03/21/2021","0.4469","0.4597","0.4597","0.4275","2.17%"
"03/19/2021","0.4374","0.4269","0.4523","0.3980","0.00%"
"03/18/2021","0.4374","0.4086","0.4562","0.3810","8.54%"
"03/17/2021","0.4030","0.4310","0.4521","0.3713","-6.43%"
"03/16/2021","0.4307","0.4351","0.4405","0.3950","-0.97%"
"03/15/2021","0.4349","0.4427","0.4507","0.4090","-2.34%"
"03/14/2021","0.4453","0.4290","0.4453","0.4162","3.80%"
"03/13/2021","0.4290","0.4348","0.4348","0.4290","-2.57%"
"03/12/2021","0.4403","0.4197","0.4479","0.3940","5.89%"
"03/11/2021","0.4158","0.4102","0.4279","0.3690","0.92%"
"03/10/2021","0.4120","0.4160","0.4374","0.3900","-3.72%"
"03/09/2021","0.4279","0.4454","0.4590","0.4000","1.40%"
"03/08/2021","0.4220","0.4025","0.4461","0.4000","5.50%"
"03/07/2021","0.4000","0.4199","0.4220","0.4000","-1.48%"
"03/06/2021","0.4060","0.4060","0.4060","0.4060","-3.31%"
"03/05/2021","0.4199","0.4205","0.4505","0.3877","0.00%"
"03/04/2021","0.4199","0.3982","0.4220","0.3640","5.34%"
"03/03/2021","0.3986","0.3673","0.4092","0.3390","7.82%"
"03/02/2021","0.3697","0.3799","0.3918","0.3390","-4.47%"
"03/01/2021","0.3870","0.3880","0.4047","0.3572","4.74%"
"02/28/2021","0.3695","0.3870","0.3880","0.3695","-11.22%"
"02/26/2021","0.4162","0.4388","0.4515","0.3650","0.00%"
"02/25/2021","0.4162","0.3341","0.4536","0.3050","24.54%"
"02/24/2021","0.3342","0.3180","0.3465","0.2955","11.77%"
"02/23/2021","0.2990","0.3316","0.3373","0.2910","-2.29%"
"02/22/2021","0.3060","0.3035","0.3316","0.2840","0.82%"
"02/21/2021","0.3035","0.3060","0.3060","0.3035","1.17%"
"02/20/2021","0.3000","0.3000","0.3000","0.3000","3.81%"
"02/19/2021","0.2890","0.3040","0.3208","0.2730","0.00%"
"02/18/2021","0.2890","0.2990","0.3065","0.2700","-5.06%"
"02/17/2021","0.3044","0.3219","0.3310","0.2660","0.03%"
"02/16/2021","0.3043","0.3041","0.3200","0.2753","0.00%"
"02/15/2021","0.3043","0.2904","0.3070","0.2902","2.70%"
"02/14/2021","0.2963","0.2906","0.2968","0.2716","2.00%"
"02/13/2021","0.2905","0.2906","0.2906","0.2905","3.82%"
"02/12/2021","0.2798","0.2750","0.2918","0.2520","0.00%"
"02/11/2021","0.2798","0.2570","0.2807","0.2450","7.62%"
"02/10/2021","0.2600","0.2844","0.2996","0.2440","-8.22%"
"02/09/2021","0.2833","0.2876","0.2880","0.2560","6.50%"
"02/08/2021","0.2660","0.2595","0.2930","0.2530","2.50%"
"02/07/2021","0.2595","0.2660","0.2660","0.2595","1.76%"
"02/06/2021","0.2550","0.2550","0.2550","0.2550","-2.30%"
"02/05/2021","0.2610","0.2773","0.2870","0.2480","0.00%"
"02/04/2021","0.2610","0.2761","0.2836","0.2480","-5.26%"
"02/03/2021","0.2755","0.2638","0.2766","0.2365","4.91%"
"02/02/2021","0.2626","0.2544","0.2650","0.2270","6.32%"
"02/01/2021","0.2470","0.2298","0.2572","0.2220","7.48%"
"01/31/2021","0.2298","0.2470","0.2470","0.2298","-12.72%"
"01/29/2021","0.2633","0.2591","0.2673","0.2250","0.00%"
"01/28/2021","0.2633","0.2350","0.2669","0.2250","3.46%"
"01/27/2021","0.2545","0.2330","0.2592","0.2220","4.30%"
"01/26/2021","0.2440","0.2550","0.2617","0.2300","-5.79%"
"01/25/2021","0.2590","0.2470","0.2671","0.2220","4.86%"
"01/24/2021","0.2470","0.2590","0.2590","0.2470","-6.93%"
"01/22/2021","0.2654","0.2656","0.2697","0.2320","0.00%"
"01/21/2021","0.2654","0.2560","0.2752","0.2350","11.51%"
"01/20/2021","0.2380","0.2570","0.2727","0.2350","-10.79%"
"01/19/2021","0.2668","0.2696","0.2770","0.2330","0.00%"
"01/18/2021","0.2668","0.2669","0.2708","0.2632","1.02%"
"01/17/2021","0.2641","0.2617","0.2718","0.2487","-2.19%"
"01/15/2021","0.2700","0.2700","0.2805","0.2380","0.00%"
"01/14/2021","0.2700","0.2800","0.2960","0.2540","-3.57%"
"01/13/2021","0.2800","0.2947","0.3011","0.2540","-6.35%"
"01/12/2021","0.2990","0.2959","0.3164","0.2680","5.28%"
"01/11/2021","0.2840","0.2700","0.2938","0.2580","5.19%"
"01/10/2021","0.2700","0.2840","0.2840","0.2700","-1.46%"
"01/08/2021","0.2740","0.2777","0.3033","0.2530","0.00%"
"01/07/2021","0.2740","0.2595","0.2814","0.2320","3.91%"
"01/06/2021","0.2637","0.2387","0.2696","0.2120","19.86%"
"01/05/2021","0.2200","0.2265","0.2397","0.1960","-7.06%"
"01/04/2021","0.2367","0.2368","0.2440","0.1990","-0.92%"
"01/03/2021","0.2389","0.2310","0.2395","0.2240","0.80%"
"01/01/2021","0.2370","0.2358","0.2367","0.2250","0.00%"
"12/31/2020","0.2370","0.2418","0.2564","0.2090","1.72%"
"12/30/2020","0.2330","0.2466","0.2550","0.2090","-4.94%"
"12/29/2020","0.2451","0.2449","0.2559","0.2170","1.28%"
"12/28/2020","0.2420","0.2327","0.2565","0.2190","2.89%"
"12/27/2020","0.2352","0.2420","0.2420","0.2298","-5.35%"
"12/25/2020","0.2485","0.2485","0.2485","0.2220","0.00%"
"12/24/2020","0.2485","0.2493","0.2512","0.2140","-0.68%"
"12/23/2020","0.2502","0.2410","0.2537","0.2060","3.39%"
"12/22/2020","0.2420","0.2466","0.2487","0.2120","-1.71%"
"12/21/2020","0.2462","0.2463","0.2500","0.2042","1.19%"
"12/20/2020","0.2433","0.2545","0.2545","0.2252","-2.17%"
"12/18/2020","0.2487","0.2494","0.2622","0.2120","0.00%"
"12/17/2020","0.2487","0.2190","0.2528","0.2090","4.06%"
"12/16/2020","0.2390","0.2390","0.2552","0.2140","-1.16%"
"12/15/2020","0.2418","0.2365","0.2470","0.2090","2.24%"
"12/14/2020","0.2365","0.2198","0.2470","0.2010","9.09%"
"12/13/2020","0.2168","0.2270","0.2270","0.2168","-2.34%"
